"id","name","position","team","posRank","avg","vorp","volr","price"
"15368","McPherson, Evan","PK","CIN",16,8.84975,0.0165833333333332,0.293416666666667,34.02
"15329","Pitts, Kyle","TE","ATL",16,8.4795,0.0176666666666669,1.0551,20.02
"9431","Stafford, Matthew","QB","LAR",17,18.279,3.57975,3.391125,71.58
"12187","Lockett, Tyler","WR","SEA",17,15.3268333333333,5.51816666666667,9.47283333333333,29.52
"13364","Carson, Chris","RB","FA",17,14.0046666666667,5.06286666666667,7.54633333333333,28.56
"14247","Greenlaw, Dre","LB","SFO",17,11.6406666666667,2.52733333333333,4.03646666666667,22.53
"13253","Williams, Marcus","S","BAL",17,11.1416666666667,1.757,1.75633333333333,42.76
"15380","Campbell, Tyson","CB","JAC",17,10.621,1.616,2.621,20.12
"14940","Highsmith, Alex","DE","PIT",17,9.7212,1.3527,1.32745,26.02
"13298","Stewart, Grover","DT","IND",17,9.32916666666667,1.83783333333333,1.782,25.17
"13354","Butker, Harrison","PK","KCC",17,8.83316666666667,0,0.276833333333334,34
"13772","Schultz, Dalton","TE","HOU",17,8.46183333333333,0,1.03743333333333,20
"14059","Jones, Daniel","QB","NYG",18,18.104875,3.405625,3.217,71.41
"9988","Brown, Antonio","WR","FA",18,15.081,5.27233333333333,9.227,29.27
"14797","Swift, D'Andre","RB","PHI",18,13.5062,4.5644,7.04786666666667,28.06
"13733","Leonard, Shaquille","LB","PHI",18,11.628,2.51466666666667,4.0238,22.51
"14910","Jones, Brandon","S","MIA",18,11.1286,1.74393333333333,1.74326666666667,42.74
"16016","Kohou, Kader","CB","MIA",18,10.4316666666667,1.42666666666667,2.43166666666667,19.93
"15385","Ojulari, Azeez","DE","NYG",18,9.61675,1.24825,1.223,25.91
"12739","Clark, Kenny","DT","GBP",18,8.99733333333333,1.506,1.45016666666667,24.84
"15369","Patterson, Riley","PK","JAC",18,8.72575,-0.107416666666667,0.169416666666667,33.89
"14143","Knox, Dawson","TE","BUF",18,8.41766666666667,-0.0441666666666656,0.993266666666667,19.96
"9099","Ryan, Matt","QB","FA",19,17.913375,3.214125,3.0255,71.21
"12175","Cooper, Amari","WR","CLE",19,14.918,5.10933333333333,9.064,29.11
"15711","Walker III, Kenneth","RB","SEA",19,13.1816666666667,4.23986666666667,6.72333333333333,27.74
"14928","Wilson, Logan","LB","CIN",19,11.4602,2.34686666666667,3.856,22.35
"14921","Dugger, Kyle","S","NEP",19,10.9114,1.52673333333333,1.52606666666667,42.53
"15832","Stingley Jr., Derek","CB","HOU",19,10.418,1.413,2.418,19.91
"11721","Mack, Khalil","DE","LAC",19,9.53383333333333,1.16533333333333,1.14008333333333,25.83
"10762","Cox, Fletcher","DT","PHI",19,8.95733333333333,1.466,1.41016666666667,24.8
"8153","Gould, Robbie","PK","FA",19,8.71166666666667,-0.121500000000001,0.155333333333333,33.88
"14137","Fant, Noah","TE","SEA",19,8.348,-0.113833333333334,0.923599999999999,19.89
"12610","Wentz, Carson","QB","LAR",20,17.683375,2.984125,2.7955,70.98
"14835","Higgins, Tee","WR","CIN",20,14.4968,4.68813333333333,8.6428,28.69
"14852","Gibson, Antonio","RB","WAS",20,13.1738,4.232,6.71546666666667,27.73
"15846","Walker, Quay","LB","GBP",20,11.338,2.22466666666667,3.7338,22.22
"15366","Holland, Jevon","S","MIA",20,10.905,1.52033333333333,1.51966666666667,42.52
"13224","Lattimore, Marshon","CB","NOS",20,10.3478333333333,1.34283333333333,2.34783333333333,19.84
"12686","Bosa, Joey","DE","LAC",20,9.52833333333333,1.15983333333333,1.13458333333333,25.83
"9051","Campbell, Calais","DT","ATL",20,8.85566666666667,1.36433333333333,1.3085,24.7
"11936","Boswell, Chris","PK","PIT",20,8.68966666666667,-0.1435,0.133333333333335,33.86
"13236","Everett, Gerald","TE","LAC",20,8.019,-0.442833333333333,0.5946,19.56
"11644","Carr, Derek","QB","NOS",21,17.580375,2.881125,2.6925,70.88
"15282","Smith, DeVonta","WR","PHI",21,14.26675,4.45808333333333,8.41275,28.46
"15259","Stevenson, Rhamondre","RB","NEP",21,13.11825,4.17645,6.65991666666667,27.68
"13706","Baker, Jerome","LB","MIA",21,11.275,2.16166666666667,3.6708,22.16
"13229","Jackson, Eddie","S","CHI",21,10.8621666666667,1.4775,1.47683333333333,42.48
"13764","Johnson, Taron","CB","BUF",21,10.2703333333333,1.26533333333333,2.27033333333333,19.77
"15345","Paye, Kwity","DE","IND",21,9.46325,1.09475,1.0695,25.76
"13719","Pineiro, Eddy","PK","CAR",21,8.6528,-0.180366666666668,0.0964666666666663,33.82
"14153","Allen, Zach","DT","DEN",21,8.13916666666667,0.647833333333333,0.592,23.98
"12677","Hooper, Austin","TE","LVR",21,7.955,-0.506833333333333,0.5306,19.49
"14778","Tagovailoa, Tua","QB","MIA",22,17.52495,2.8257,2.637075,70.83
"14136","Samuel, Deebo","WR","SFO",22,14.2625,4.45383333333333,8.4085,28.45
"14085","Pollard, Tony","RB","DAL",22,13.0233333333333,4.08153333333333,6.565,27.58
"13699","Evans, Rashaan","LB","FA",22,11.2383333333333,2.125,3.63413333333333,22.12
"14907","Delpit, Grant","S","CLE",22,10.739,1.35433333333333,1.35366666666667,42.35
"15859","Taylor-Britt, Cam","CB","CIN",22,10.2486666666667,1.24366666666667,2.24866666666667,19.74
"15346","Rousseau, Gregory","DE","BUF",22,9.22775,0.859249999999999,0.834,25.53
"8930","Prater, Matt","PK","ARI",22,8.57333333333333,-0.259833333333333,0.0170000000000012,33.74
"12225","Williams, Leonard","DT","SEA",22,8.13883333333333,0.647500000000001,0.591666666666668,23.98
"13192","Njoku, David","TE","CLE",22,7.7925,-0.669333333333332,0.3681,19.33
"10697","Tannehill, Ryan","QB","TEN",23,17.448875,2.749625,2.561,70.75
"14102","Metcalf, DK","WR","SEA",23,14.1671666666667,4.3585,8.31316666666667,28.36
"14079","Sanders, Miles","RB","CAR",23,12.9073333333333,3.96553333333333,6.449,27.47
"14218","Okereke, Bobby","LB","NYG",23,11.2178333333333,2.1045,3.61363333333333,22.1
"13288","Jenkins, Rayshawn","S","JAC",23,10.5468333333333,1.16216666666667,1.1615,42.16
"10260","Peterson, Patrick","CB","PIT",23,10.0995,1.0945,2.0995,19.59
"13690","Sweat, Josh","DE","PHI",23,9.13383333333333,0.765333333333333,0.740083333333333,25.43
"13832","Sanders, Jason","PK","MIA",23,8.561,-0.272166666666667,0.00466666666666704,33.73
"14164","Jones, Dre'Mont","DT","SEA",23,8.082,0.590666666666667,0.534833333333334,23.92
"13672","Gesicki, Mike","TE","NEP",23,7.73416666666667,-0.727666666666666,0.309766666666667,19.27
"14109","McLaurin, Terry","WR","WAS",24,13.8803333333333,4.07166666666667,8.02633333333333,28.07
"13697","Edmunds, Tremaine","LB","CHI",24,11.189,2.07566666666667,3.5848,22.08
"13274","Johnson, John","S","LAR",24,10.36,0.975333333333333,0.974666666666666,41.98
"13920","Ward, Charvarius","CB","SFO",24,10.0963333333333,1.09133333333333,2.09633333333333,19.59
"10753","Jones, Chandler","DE","FA",24,9.09483333333333,0.726333333333333,0.701083333333333,25.39
"11387","Hopkins, Dustin","PK","CLE",24,8.55633333333333,-0.276833333333334,0,33.72
"15512","Wilson, Marvin","DT","FA",24,8,0.508666666666667,0.452833333333333,23.84
"14867","Kmet, Cole","TE","CHI",24,7.4244,-1.03743333333333,0,18.96
"13598","White, Mike","QB","MIA",25,17.2644375,2.5651875,2.3765625,70.57
"15754","Olave, Chris","WR","NOS",25,13.8266666666667,4.018,7.97266666666667,28.02
"15717","Pierce, Dameon","RB","HOU",25,12.338,3.3962,5.87966666666667,26.9
"13307","Milano, Matt","LB","BUF",25,11.0968333333333,1.9835,3.49263333333333,21.98
"15452","Hufanga, Talanoa","S","SFO",25,10.27325,0.888583333333333,0.887916666666666,41.89
"12245","Peters, Marcus","CB","FA",25,10.0908,1.0858,2.0908,19.59
"12270","Smith, Preston","DE","GBP",25,8.89416666666667,0.525666666666666,0.500416666666666,25.19
"11947","McManus, Brandon","PK","JAC",25,8.50883333333333,-0.324333333333334,-0.0474999999999994,33.68
"14158","Oliver, Ed","DT","BUF",25,7.92333333333333,0.432,0.376166666666667,23.77
"13680","Hurst, Hayden","TE","CAR",25,7.37083333333333,-1.091,-0.0535666666666668,18.91
"15238","Fields, Justin","QB","CHI",26,16.63875,1.9395,1.750875,69.94
"14840","Aiyuk, Brandon","WR","SFO",26,13.8174,4.00873333333333,7.9634,28.01
"14071","Montgomery, David","RB","DET",26,12.3168333333333,3.37503333333333,5.8585,26.88
"12231","Thompson, Shaq","LB","CAR",26,11.0186666666667,1.90533333333333,3.41446666666667,21.91
"11313","Mathieu, Tyrann","S","NOS",26,10.2273333333333,0.842666666666668,0.842000000000001,41.84
"13263","Awuzie, Chidobe","CB","CIN",26,10.084,1.079,2.084,19.58
"10267","Miller, Von","DE","BUF",26,8.773,0.404499999999999,0.379249999999999,25.07
"12956","Lutz, Wil","PK","DEN",26,8.4454,-0.387766666666668,-0.110933333333334,33.61
"14897","Brown, Derrick","DT","CAR",26,7.9222,0.430866666666667,0.375033333333334,23.76
"11695","Ebron, Eric","TE","FA",26,7.18666666666667,-1.27516666666667,-0.237733333333334,18.72
"11760","Garoppolo, Jimmy","QB","LVR",27,16.265,1.56575,1.377125,69.57
"13635","Moore, D.J.","WR","CHI",27,13.687,3.87833333333333,7.833,27.88
"11225","Patterson, Cordarrelle","RB","ATL",27,12.3026666666667,3.36086666666667,5.84433333333333,26.86
"11772","Kirksey, Christian","LB","FA",27,10.738,1.62466666666667,3.1338,21.62
"13730","Alexander, Jaire","CB","GBP",27,10.0736666666667,1.06866666666667,2.07366666666667,19.57
"12308","Amos, Adrian","S","HOU",27,10.0723333333333,0.687666666666667,0.686999999999999,41.69
"12756","Ngakoue, Yannick","DE","CHI",27,8.63433333333333,0.265833333333331,0.240583333333332,24.93
"14717","McLaughlin, Chase","PK","TBB",27,8.0235,-0.809666666666667,-0.532833333333333,33.19
"13742","Hill, B.J.","DT","CIN",27,7.89483333333333,0.4035,0.347666666666667,23.74
"14141","Smith Jr., Irv","TE","CIN",27,7.0366,-1.42523333333333,-0.3878,18.57
"13592","Darnold, Sam","QB","SFO",28,15.9925,1.29325,1.104625,69.29
"13633","Kirk, Christian","WR","JAC",28,13.4943333333333,3.68566666666667,7.64033333333333,27.69
"15253","Etienne, Travis","RB","JAC",28,11.8686666666667,2.92686666666667,5.41033333333333,26.43
"14322","Edwards, T.J.","LB","CHI",28,10.4261666666667,1.31283333333333,2.82196666666667,21.31
"15001","Curl, Kamren","S","WAS",28,10.0242,0.639533333333334,0.638866666666667,41.64
"12750","Bradberry, James","CB","PHI",28,9.99066666666667,0.985666666666665,1.99066666666667,19.49
"12301","Smith, Za'Darius","DE","CLE",28,8.62916666666667,0.260666666666665,0.235416666666666,24.93
"15882","York, Cade","PK","FA",28,7.92533333333333,-0.907833333333333,-0.630999999999999,33.09
"13260","Tomlinson, Dalvin","DT","CLE",28,7.88883333333333,0.3975,0.341666666666667,23.73
"11647","Thomas, Logan","TE","WAS",28,6.89333333333333,-1.5685,-0.531066666666667,18.43
"7401","Roethlisberger, Ben","QB","FA",29,15.88625,1.187,0.998374999999998,69.19
"14105","Brown, Marquise","WR","ARI",29,13.2121666666667,3.4035,7.35816666666667,27.4
"13139","Williams, Jamaal","RB","NOS",29,11.2536666666667,2.31186666666667,4.79533333333333,25.81
"14887","Simmons, Isaiah","LB","NYG",29,10.3542,1.24086666666667,2.75,21.24
"13737","Bates, Jessie","S","ATL",29,9.94033333333333,0.555666666666667,0.555,41.56
"13774","Reed, D.J.","CB","NYJ",29,9.91416666666667,0.909166666666666,1.91416666666667,19.41
"15806","Thibodeaux, Kayvon","DE","NYG",29,8.532,0.163499999999999,0.138249999999999,24.83
"14600","Slye, Joey","PK","WAS",29,7.86716666666667,-0.966,-0.689166666666666,33.03
"13317","Godchaux, Davon","DT","NEP",29,7.73233333333333,0.241,0.185166666666666,23.57
"15802","Otton, Cade","TE","TBB",29,6.859,-1.60283333333333,-0.5654,18.4
"12140","Winston, Jameis","QB","NOS",30,15.682125,0.982875000000002,0.79425,68.98
"14208","Johnson, Diontae","WR","PIT",30,13.0088333333333,3.20016666666667,7.15483333333333,27.2
"14412","Singleton, Alex","LB","DEN",30,10.2976666666667,1.18433333333333,2.69346666666667,21.18
"13249","White, Tre'Davious","CB","BUF",30,9.9055,0.900499999999999,1.9055,19.4
"15381","Grant, Richie","S","ATL",30,9.6455,0.260833333333334,0.260166666666667,41.26
"14167","Allen, Josh","DE","JAC",30,8.40333333333333,0.0348333333333315,0.00958333333333172,24.7
"16095","Sciba, Nick","PK","FA",30,7.8,-1.03316666666667,-0.756333333333333,32.97
"12782","Onyemata, David","DT","ATL",30,7.61666666666667,0.125333333333334,0.0695000000000006,23.46
"13763","Dissly, Will","TE","SEA",30,6.7785,-1.68333333333333,-0.6459,18.32
"12476","Heinicke, Taylor","QB","ATL",31,15.1209,0.42165,0.233024999999998,68.42
"13154","Williams, Mike","WR","LAC",31,12.947,3.13833333333333,7.093,27.14
"14080","Singletary, Devin","RB","HOU",31,10.8411666666667,1.89936666666667,4.38283333333333,25.4
"15822","Lloyd, Devin","LB","JAC",31,10.2726666666667,1.15933333333333,2.66846666666667,21.16
"12988","Jones, Jonathan","CB","NEP",31,9.88533333333333,0.880333333333333,1.88533333333333,19.38
"14186","Rapp, Taylor","S","BUF",31,9.601,0.216333333333333,0.215666666666666,41.22
"15352","Collins, Zaven","DE","ARI",31,8.39425,0.0257499999999986,0.000499999999998835,24.69
"9686","Succop, Ryan","PK","FA",31,7.7455,-1.08766666666667,-0.810833333333333,32.91
"13839","Sieler, Zach","DT","MIA",31,7.555,0.0636666666666663,0.00783333333333314,23.4
"13427","Tonyan, Robert","TE","CHI",31,6.71933333333333,-1.7425,-0.705066666666667,18.26
"10313","Dalton, Andy","QB","CAR",32,15.101375,0.402125000000002,0.2135,68.4
"14842","Pittman, Michael","WR","IND",32,12.8532,3.04453333333333,6.9992,27.04
"14803","Edwards-Helaire, Clyde","RB","KCC",32,10.6624,1.7206,4.20406666666667,25.22
"14235","Tranquill, Drue","LB","KCC",32,10.0723333333333,0.959,2.46813333333333,20.96
"13767","Maddox, Avonte","CB","PHI",32,9.86816666666667,0.863166666666666,1.86816666666667,19.36
"13252","Maye, Marcus","S","NOS",32,9.38533333333333,0.000666666666667481,0,41
"15349","Phillips, Jaelan","DE","MIA",32,8.39375,0.0252499999999998,0,24.69
"13898","Joseph, Greg","PK","MIN",32,7.735,-1.09816666666667,-0.821333333333333,32.9
"13692","Vea, Vita","DT","TBB",32,7.54716666666667,0.0558333333333332,0,23.39
"12330","O'Shaughnessy, James","TE","FA",32,6.63433333333333,-1.8275,-0.790066666666667,18.17
"15241","Jones, Mac","QB","NEP",33,14.9600625,0.260812500000002,0.0721875000000001,68.26
"11938","Thielen, Adam","WR","CAR",33,12.818,3.00933333333333,6.964,27.01
"15749","Pacheco, Isiah","RB","KCC",33,10.6196666666667,1.67786666666667,4.16133333333333,25.18
"12701","Smith, Jaylon","LB","FA",33,10.0515,0.938166666666667,2.4473,20.94
"14902","Okudah, Jeff","CB","ATL",33,9.7814,0.776399999999999,1.7814,19.28
"15871","Joseph, Kerby","S","DET",33,9.38466666666667,0,-0.000666666666667481,41
"14923","Taylor, Darrell","DE","SEA",33,8.3685,0,-0.0252499999999998,24.67
"14258","Seibert, Austin","PK","NYJ",33,7.70766666666667,-1.1255,-0.848666666666666,32.87
"12802","Reader, D.J.","DT","CIN",33,7.49133333333333,0,-0.0558333333333332,23.33
"9925","Graham, Jimmy","TE","NOS",33,6.34433333333333,-2.1175,-1.08006666666667,17.88
"12141","Mariota, Marcus","QB","PHI",34,14.887875,0.188625000000002,0,68.19
"15753","Wilson, Garrett","WR","NYJ",34,12.658,2.84933333333333,6.804,26.85
"14813","Robinson, James","RB","NOS",34,10.5484,1.6066,4.09006666666667,25.11
"12238","Perryman, Denzel","LB","HOU",34,9.96583333333333,0.852499999999999,2.36163333333333,20.85
"14180","Murphy, Byron","CB","MIN",34,9.706,0.700999999999999,1.706,19.2
"12720","Kearse, Jayron","S","DAL",34,9.35683333333333,-0.0278333333333318,-0.0284999999999993,40.97
"12734","Floyd, Leonard","DE","BUF",34,8.18333333333333,-0.185166666666667,-0.210416666666667,24.48
"12860","Fairbairn, Ka'imi","PK","HOU",34,7.637,-1.19616666666667,-0.919333333333333,32.8
"12797","Ioannidis, Matt","DT","FA",34,7.47233333333333,-0.0190000000000001,-0.0748333333333333,23.31
"15873","Bellinger, Daniel","TE","NYG",34,6.25,-2.21183333333333,-1.1744,17.79
"11150","Smith, Geno","QB","SEA",35,14.69925,0,-0.188625000000002,68
"12658","Shepard, Sterling","WR","NYG",35,12.2448333333333,2.43616666666667,6.39083333333333,26.44
"12447","Mostert, Raheem","RB","MIA",35,10.5261666666667,1.58436666666667,4.06783333333333,25.08
"12702","Jack, Myles","LB","PIT",35,9.8305,0.717166666666667,2.2263,20.72
"15422","Wilson, Marco","CB","NEP",35,9.704,0.699,1.704,19.2
"13322","Clark, Chuck","S","NYJ",35,9.31566666666667,-0.0689999999999991,-0.0696666666666665,40.93
"13284","Hendrickson, Trey","DE","CIN",35,8.178,-0.1905,-0.21575,24.48
"8742","Crosby, Mason","PK","FA",35,7.62133333333333,-1.21183333333333,-0.935,32.79
"13748","Jones, Justin","DT","CHI",35,7.4215,-0.0698333333333334,-0.125666666666667,23.26
"14861","Johnson, Juwan","TE","NOS",35,6.1918,-2.27003333333333,-1.2326,17.73
"13590","Mayfield, Baker","QB","TBB",36,14.477875,-0.221374999999998,-0.41,67.78
"16080","Shaheed, Rashid","WR","NOS",36,12.1333333333333,2.32466666666667,6.27933333333333,26.32
"12151","Gordon, Melvin","RB","FA",36,10.3668333333333,1.42503333333333,3.9085,24.93
"12250","Collins, Landon","LB","FA",36,9.80516666666667,0.691833333333333,2.20096666666667,20.69
"12742","Howard, Xavien","CB","MIA",36,9.66066666666667,0.655666666666665,1.66066666666667,19.16
"13325","Woods, Xavier","S","CAR",36,9.30833333333333,-0.0763333333333325,-0.077,40.92
"14148","Sweat, Montez","DE","CHI",36,8.125,-0.243500000000001,-0.268750000000001,24.42
"14912","Blankenship, Rodrigo","PK","FA",36,7.5976,-1.23556666666667,-0.958733333333333,32.76
"10457","Guy, Lawrence","DT","NEP",36,7.4205,-0.0708333333333329,-0.126666666666666,23.26
"15889","Okonkwo, Chigoziem","TE","TEN",36,6.14133333333333,-2.3205,-1.28306666666667,17.68
"10273","Newton, Cam","QB","FA",37,14.2295,-0.469749999999998,-0.658374999999999,67.53
"12650","Boyd, Tyler","WR","CIN",37,11.9303333333333,2.12166666666667,6.07633333333333,26.12
"12157","Johnson, Duke","RB","FA",37,10.2536666666667,1.31186666666667,3.79533333333333,24.81
"12745","Jones, Deion","LB","CAR",37,9.77983333333333,0.666499999999999,2.17563333333333,20.67
"15849","McCreary, Roger","CB","TEN",37,9.593,0.587999999999999,1.593,19.09
"14518","Thompson, Jalen","S","ARI",37,9.29466666666667,-0.0899999999999999,-0.0906666666666673,40.91
"14149","Gary, Rashan","DE","GBP",37,8.11816666666667,-0.250333333333334,-0.275583333333334,24.42
"9940","Woods, Al","DT","NYJ",37,7.361,-0.130333333333334,-0.186166666666667,23.2
"13303","Elliott, Jake","PK","PHI",37,7.2855,-1.54766666666667,-1.27083333333333,32.45
"13753","Akins, Jordan","TE","CLE",37,6.0865,-2.37533333333333,-1.3379,17.62
"15252","Mills, Davis","QB","HOU",38,14.204625,-0.494624999999999,-0.683250000000001,67.51
"11679","Beckham, Odell","WR","BAL",38,11.763,1.95433333333333,5.909,25.95
"15256","Williams, Javonte","RB","DEN",38,10.2485,1.3067,3.79016666666667,24.81
"12788","Martinez, Blake","LB","PIT",38,9.5965,0.483166666666667,1.9923,20.48
"14935","Dantzler, Cameron","CB","FA",38,9.4964,0.491399999999999,1.4964,18.99
"13760","Whitehead, Jordan","S","NYJ",38,9.25466666666667,-0.130000000000001,-0.130666666666668,40.87
"10277","Houston, Justin","DE","MIA",38,7.95883333333333,-0.409666666666667,-0.434916666666667,24.26
"13296","Wise, Deatrich","DT","NEP",38,7.36066666666667,-0.130666666666666,-0.1865,23.2
"10862","Bullock, Randy","PK","NYG",38,7.161,-1.67216666666667,-1.39533333333333,32.33
"13675","Conklin, Tyler","TE","NYJ",38,5.96183333333333,-2.5,-1.46256666666667,17.5
"15692","Pickett, Kenny","QB","PIT",39,14.0145,-0.684749999999999,-0.873375000000001,67.32
"15789","Watson, Christian","WR","GBP",39,11.678,1.86933333333333,5.824,25.87
"13138","Hunt, Kareem","RB","CLE",39,10.2173333333333,1.27553333333333,3.759,24.78
"13226","Jackson, Adoree","CB","NYG",39,9.46483333333333,0.459833333333332,1.46483333333333,18.96
"13304","Brown, Jayon","LB","FA",39,9.401,0.287666666666667,1.7968,20.29
"14179","Love, Julian","S","SEA",39,9.17983333333333,-0.204833333333333,-0.205500000000001,40.8
"9826","Graham, Brandon","DE","PHI",39,7.81833333333333,-0.550166666666668,-0.575416666666667,24.12
"11872","Harris, Shelby","DT","CLE",39,7.251,-0.240333333333334,-0.296166666666667,23.09
"11945","Santos, Cairo","PK","CHI",39,7.04266666666667,-1.7905,-1.51366666666667,32.21
"12317","Uzomah, C.J.","TE","NYJ",39,5.85366666666667,-2.60816666666667,-1.57073333333333,17.39
"9064","Flacco, Joe","QB","CLE",40,13.809375,-0.889874999999998,-1.0785,67.11
"11674","Cooks, Brandin","WR","DAL",40,11.6506666666667,1.842,5.79666666666667,25.84
"12630","Drake, Kenyan","RB","GBP",40,10.0503333333333,1.10853333333333,3.592,24.61
"13479","Davis, Michael","CB","LAC",40,9.40883333333333,0.403833333333333,1.40883333333333,18.9
"15351","Owusu-Koramoah, Jeremiah","LB","CLE",40,9.346,0.232666666666667,1.7418,20.23
"11768","Ward, Jimmie","S","HOU",40,9.08083333333333,-0.303833333333333,-0.304500000000001,40.7
"9828","Griffen, Everson","DE","FA",40,7.77533333333333,-0.593166666666668,-0.618416666666668,24.07
"14930","Hamilton, Davon","DT","JAC",40,7.2246,-0.266733333333334,-0.322566666666667,23.07
"13193","Smith, Jonnu","TE","ATL",40,5.63283333333333,-2.829,-1.79156666666667,17.17
"15523","Ammendola, Matt","PK","FA",40,5.33925,-3.49391666666667,-3.21708333333333,30.51
"15239","Wilson, Zach","QB","NYJ",41,13.3438125,-1.3554375,-1.5440625,66.64
"14833","Jeudy, Jerry","WR","DEN",41,11.5368,1.72813333333333,5.6828,25.73
"11747","White, James","RB","FA",41,10.0396666666667,1.09786666666667,3.58133333333333,24.6
"15396","Deablo, Divine","LB","LVR",41,9.34075,0.227416666666667,1.73655,20.23
"14918","Terrell, A.J.","CB","ATL",41,9.2498,0.2448,1.2498,18.74
"13806","Elliott, DeShon","S","MIA",41,9.0185,-0.366166666666667,-0.366833333333334,40.63
"13704","Nwosu, Uchenna","DE","SEA",41,7.72566666666667,-0.642833333333335,-0.668083333333334,24.02
"13265","Ogunjobi, Larry","DT","PIT",41,7.20683333333333,-0.2845,-0.340333333333334,23.05
"14239","Moreau, Foster","TE","NOS",41,5.25183333333333,-3.21,-2.17256666666667,16.79
"13900","Bertolet, Taylor","PK","FA",41,5,-3.83316666666667,-3.55633333333333,30.17
"14057","Lock, Drew","QB","SEA",42,13.2165,-1.48275,-1.671375,66.52
"13156","Smith-Schuster, JuJu","WR","NEP",42,11.487,1.67833333333333,5.633,25.68
"11660","Freeman, Devonta","RB","FA",42,10.0263333333333,1.08453333333333,3.568,24.58
"13952","Luvu, Frankie","LB","CAR",42,9.317,0.203666666666667,1.7128,20.2
"13738","Jackson, Donte","CB","CAR",42,9.191,0.185999999999998,1.191,18.69
"12349","Diggs, Quandre","S","SEA",42,8.988,-0.396666666666667,-0.397333333333334,40.6
"13681","Chubb, Bradley","DE","MIA",42,7.67733333333333,-0.691166666666668,-0.716416666666667,23.98
"15009","Davis, Carlos","DT","FA",42,7.1934,-0.297933333333334,-0.353766666666667,23.04
"15798","Likely, Isaiah","TE","BAL",42,5.18833333333333,-3.2735,-2.23606666666667,16.73
"11966","Parkey, Cody","PK","FA",42,4.82533333333333,-4.00783333333333,-3.731,29.99
"11228","Woods, Robert","WR","HOU",43,11.4866666666667,1.678,5.63266666666667,25.68
"15712","Allgeier, Tyler","RB","ATL",43,9.94366666666667,1.00186666666667,3.48533333333333,24.5
"15373","Davis, Jamin","LB","WAS",43,9.29875,0.185416666666667,1.69455,20.19
"15862","Emerson, Martin","CB","CLE",43,9.151,0.145999999999999,1.151,18.65
"15430","Sterns, Caden","S","DEN",43,8.88725,-0.497416666666666,-0.498083333333334,40.5
"9833","Pierre-Paul, Jason","DE","FA",43,7.622,-0.746500000000001,-0.771750000000001,23.92
"9904","Joseph, Linval","DT","BUF",43,7.12716666666667,-0.364166666666667,-0.42,22.97
"15840","Woods, Jelani","TE","IND",43,5.16166666666667,-3.30016666666667,-2.26273333333333,16.7
"12417","Lambo, Josh","PK","FA",43,4.73783333333333,-4.09533333333333,-3.8185,29.9
"11640","Bridgewater, Teddy","QB","FA",44,12.589,-2.11025,-2.298875,65.89
"13630","Sutton, Courtland","WR","DEN",44,11.4078333333333,1.59916666666667,5.55383333333333,25.6
"14800","Dobbins, J.K.","RB","BAL",44,9.926,0.9842,3.46766666666667,24.48
"14926","Gay, Willie","LB","KCC",44,9.2916,0.178266666666666,1.6874,20.18
"13711","Wallace, Levi","CB","PIT",44,9.13183333333333,0.126833333333332,1.13183333333333,18.63
"11017","McLeod, Rodney","S","CLE",44,8.85116666666667,-0.5335,-0.534166666666668,40.47
"12280","Clark, Frank","DE","SEA",44,7.59883333333333,-0.769666666666668,-0.794916666666667,23.9
"12698","Reed, Jarran","DT","SEA",44,7.07283333333333,-0.4185,-0.474333333333333,22.91
"14873","Okwuegbunam, Albert","TE","PHI",44,4.736,-3.72583333333333,-2.6884,16.27
"14335","Fry, Elliott","PK","FA",44,4.7,-4.13316666666667,-3.85633333333333,29.87
"13115","Trubisky, Mitchell","QB","PIT",45,12.329875,-2.369375,-2.558,65.63
"14113","Hardman, Mecole","WR","KCC",45,11.3913333333333,1.58266666666667,5.53733333333333,25.58
"15271","Herbert, Khalil","RB","CHI",45,9.82775,0.885949999999999,3.36941666666667,24.39
"15387","Werner, Pete","LB","NOS",45,9.26825,0.154916666666667,1.66405,20.15
"13414","Hilton, Mike","CB","CIN",45,9.08,0.0749999999999993,1.08,18.57
"9861","Jackson, Kareem","S","HOU",45,8.8225,-0.562166666666666,-0.562833333333334,40.44
"9825","Dunlap, Carlos","DE","FA",45,7.5085,-0.860000000000001,-0.885250000000001,23.81
"13332","Jones, D.J.","DT","DEN",45,6.85916666666667,-0.632166666666667,-0.688,22.7
"15794","McBride, Trey","TE","ARI",45,4.54733333333333,-3.9145,-2.87706666666667,16.09
"14650","Vizcaino, Tristan","PK","FA",45,4.0205,-4.81266666666667,-4.53583333333333,29.19
"15698","Purdy, Brock","QB","SFO",46,12.05925,-2.64,-2.828625,65.36
"12647","Fuller, Will","WR","FA",46,11.3,1.49133333333333,5.446,25.49
"11390","Murray, Latavius","RB","BUF",46,9.57816666666667,0.636366666666666,3.11983333333333,24.14
"13426","Morrow, Nicholas","LB","PHI",46,9.2308,0.117466666666667,1.6266,20.12
"16116","Gilbert, Zyon","CB","GBP",46,9.067,0.0619999999999994,1.067,18.56
"13717","Reid, Justin","S","KCC",46,8.79416666666667,-0.590499999999999,-0.591166666666666,40.41
"15815","Walker, Travon","DE","JAC",46,7.39433333333333,-0.974166666666667,-0.999416666666667,23.69
"12691","Ogbah, Emmanuel","DT","MIA",46,6.7475,-0.743833333333334,-0.799666666666667,22.59
